STOCK_EVENT_TIME,PART_NO,CATEGORY,PUT_ON_SERIAL,REPLACE_SERIAL,EQP_NO,CHAMBER_NO,LAYER,PUT_ON_STATUS,REPLACE_STATUS,KIND,FAB,QTY
2018/9/13 01:11,85-ECT0010,GE,7Y114HC-02031,79039HC-02031,ECT63,PM2,1F,新品,備品,PM,P2,1
2018/9/13 06:32,85-ECT0010,GE,7Y150HC-02031,7Y150HC-02031,ECT12,PM1,LCD 1C,clean,廠內清洗,PM,P1,1
2018/9/13 06:52,85-ECT0010,GE,7Y022HC-02031,7Y022HC-02031,ECT61,PM1,F63 2B SAC,clean,廠內清洗,PM,P2,1
2018/9/13 12:10,85-EKA0270,GE,NONE1,NULL,EHA06,eMaxA,Cu PV,備品,廠外清洗,PM,P1,1
2018/9/13 12:33,85-EKA0270,GE,NULL,NULL,EKA01,eMaxC,1F,備品,廠外清洗,PM,P1,1
2018/9/13 12:33,85-EKA0190,GE,NULL,NULL,EKA01,eMaxC,1F,備品,廠外清洗,PM,P1,5
2018/9/13 22:39,85-ECT0010,GE,012A0042072,012A0042076,EHT03,PM2,1C,備品,待報廢,PM,P1,1
2018/9/14 00:51,85-ECT0010,GE,012A0042085,012A0042085,ECT23,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2018/9/14 05:20,85-EKA0270,GE,NULL,NULL,EHA02,eMaxC,CT_PV,備品,廠外清洗,PM,P1,1
2018/9/14 07:20,85-ECT0010,GE,7Y087HC-02031,82153HC-02031,ECT13,PM2,1C,新品,備品,PM,P1,1
2018/9/14 08:22,85-ECT0010,GE,82174HC-02031,7Y057HC-02031,ECT70,PM3,1F,新品,備品,PM,P2,1
2018/9/14 12:27,85-ECT0010,GE,012A0042045,012A0042045,EHT06,PM2,JX 5E,clean,廠內清洗,PM,P1,1
2018/9/14 18:08,85-EKA0190,GE,NULL,NULL,EKA03,eMaxA,1F,備品,廠外清洗,PM,P1,5
2018/9/14 18:08,85-EKA0270,GE,NONE2,NONE1,EKA03,eMaxA,1F,備品,廠外清洗,PM,P1,1
2018/9/14 19:16,85-ECT0010,GE,7Y133HC-02031,7Y133HC-02031,EHT05,PM2,1C,clean,廠內清洗,PM,P1,1
2018/9/14 19:17,85-ECT0010,GE,7Y141HC-02031,7Y141HC-02031,EHT09,PM2,DK40 7F,clean,廠內清洗,PM,P1,1
2018/9/14 19:29,85-ECT0010,GE,012A0041977,012A0041977,ECT18,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2018/9/14 20:52,85-ECT0010,GE,82171HC-02031,7Y047HC-02031,ECT22,PM1,F68 oxide 3S,新品,待報廢,PM,P1,1
2018/9/14 22:05,85-ECT0010,GE,69T08HC-02031,69T08HC-02031,ECT16,PM1,BS SIN,clean,廠內清洗,PM,P1,1
2018/9/15 04:41,85-ECT0010,GE,82196HC-02031,82196HC-02031,ECT22,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2018/9/15 05:58,85-EKA0270,GE,MII-064-0128,NULL,EHA04,eMaxB,CT_PV,備品,廠外清洗,PM,P1,1
2018/9/15 07:35,85-ECT0010,GE,84234HC-02031,84234HC-02031,EHT07,PM1,LCD 1C,clean,廠內清洗,PM,P1,1
2018/9/15 10:20,85-ECT0010,GE,7Y149HC-02031,7Y149HC-02031,ECT18,PM1,C4F8 1T,clean,廠內清洗,PM,P1,1
2018/9/15 17:03,85-ECT0010,GE,7Y088HC-02031,7Y088HC-02031,ECT63,PM1,1C,clean,廠內清洗,PM,P2,1
2018/9/15 18:45,85-ECT0010,GE,7Y135HC-02031,7Y135HC-02031,ECT69,PM3,F68 1C,clean,廠內清洗,PM,P2,1
2018/9/15 19:15,85-ECT0010,GE,82197HC-02031,82197HC-02031,ECT62,PM1,F38 1T,clean,廠內清洗,PM,P2,1
2018/9/16 07:00,85-EKA0270,GE,NONE3,NONE,EHA05,eMaxA,MX 3E,備品,廠外清洗,PM,P1,1
2018/9/16 07:00,85-EKA0190,GE,NULL,NULL,EHA05,eMaxA,MX 3E,備品,廠外清洗,PM,P1,5
2018/9/16 08:41,85-ECT0010,GE,012A0041926,012A0041926,ECT65,PM1,1B,clean,廠內清洗,PM,P2,1
2018/9/16 09:09,85-EKA0270,GE,NULL,NULL,EHA02,eMaxA,CT_PV,備品,廠外清洗,PM,P1,1
2018/9/16 11:02,85-ECT0010,GE,82199HC-02031,82199HC-02031,ECT11,PM1,DK40 4E,clean,廠內清洗,PM,P1,1
2018/9/16 17:20,85-EKA0270,GE,NULL,NULL,EHA02,eMaxC,CT_PV,備品,廠外清洗,PM,P1,1
2018/9/16 18:29,85-ECT0010,GE,82153HC-02031,7Y147HC-02031,EHT04,PM1,1C,備品,備品,PM,P1,1
2018/9/16 19:52,85-EKA0190,GE,NULL,NULL,EHA01,eMaxB,F68 Normal PI,備品,廠外清洗,PM,P1,4
2018/9/16 19:52,85-EKA0270,GE,NULL,NONE2,EHA01,eMaxB,F68 Normal PI,備品,廠外清洗,PM,P1,1
2018/9/17 01:30,85-ECT0010,GE,7Y057HC-02031,7Y115HC-02031,ECT17,PM1,LCD 1C,備品,待報廢,PM,P1,1
2018/9/17 03:51,85-EKA0270,GE,NONE4,NONE3,EKA03,eMaxC,SP,備品,廠外清洗,PM,P1,1
2018/9/17 03:51,85-EKA0190,GE,NULL,NULL,EKA03,eMaxC,SP,備品,廠外清洗,PM,P1,5
2018/9/17 03:53,85-EKA0190,GE,NULL,NULL,EHA03,eMaxC,2N,備品,廠外清洗,PM,P1,5
2018/9/17 03:53,85-EKA0270,GE,NULL,NONE,EHA03,eMaxC,2N,備品,廠外清洗,PM,P1,1
2018/9/17 03:54,85-EKA0270,GE,NONE2,NONE1,EKA53,eMaxA,1F,備品,廠外清洗,PM,P2,1
2018/9/17 03:54,85-EKA0190,GE,NULL,NULL,EKA53,eMaxA,1F,備品,廠外清洗,PM,P2,5
2018/9/17 04:49,85-ECT0010,GE,82152HC-02031,82152HC-02031,ECT23,PM1,2B HMO,clean,廠內清洗,PM,P1,1
2018/9/17 04:56,85-ECT0010,GE,7Y140HC-02031,7Y086HC-02031,ECT15,PM2,LCD 1C,備品,待報廢,PM,P1,1
2018/9/17 05:49,85-EKA0270,GE,MII-214-0108,NONE1,EHA06,eMaxC,CT_PV,備品,廠外清洗,PM,P1,1
2018/9/17 12:00,85-ECT0010,GE,7Y143HC-02031,7Y099HC-02031,ECT15,PM1,LCD 1C,備品,待報廢,PM,P1,1
2018/9/17 18:56,85-ECT0010,GE,82189HC-02031,7Y148HC-02031,ECT61,PM2,F63 2B SAC,新品,備品,PM,P2,1
2018/9/18 05:09,85-ECT0010,GE,7Y139HC-02031,7Y101HC-02031,EHT01,PM2,LCD 1C,備品,待報廢,PM,P1,1
2018/9/18 05:27,85-EKA0270,GE,NULL,NONE2,EHA06,eMaxB,CT_PV,備品,廠外清洗,PM,P1,1
2018/9/18 06:25,85-EKA0270,GE,NONE2,MII-064-0133,EHA04,eMaxC,CT_PV,備品,廠外清洗,PM,P1,1
2018/9/18 11:26,85-ECT0010,GE,012A0041975,7Y138HC-02031,EHT06,PM1,LCD 1C,備品,備品,PM,P1,1
2018/9/18 11:31,85-ECT0010,GE,7Y138HC-02031,7Y102HC-02031,EHT01,PM1,LCD 1C,備品,待報廢,PM,P1,1
2018/9/18 15:44,85-ECT0010,GE,82198HC-02031,82198HC-02031,ECT70,PM2,LCD 1C,clean,廠內清洗,PM,P2,1
2018/9/18 19:29,85-EKA0270,GE,NONE2,NULL,EHA02,eMaxB,CT_PV,備品,廠外清洗,PM,P1,1
2018/9/18 23:07,85-EKA0270,GE,NONE,MII-044-0120,EHA05,eMaxC,CT_PV,備品,廠外清洗,PM,P1,1
2018/9/18 23:22,85-ECT0010,GE,7Y148HC-02031,7Y097HC-02031,ECT14,PM2,LCD 1C,備品,待報廢,PM,P1,1
2018/9/19 05:34,85-ECT0010,GE,7Y132HC-02031,7Y132HC-02031,ECT14,PM1,DK70 1G,clean,廠內清洗,PM,P1,1
2018/9/19 06:13,85-EKA0270,GE,NULL,MII-044-0152,EHA05,eMaxB,CT_PV,備品,廠外清洗,PM,P1,1
2018/9/20 00:30,85-ECT0010,GE,012A0042082,7Y090HC-02031,EHT02,PM2,LCD 1C,備品,待報廢,PM,P1,1
2018/9/20 05:05,85-EKA0270,GE,NONE,NONE3,EKA03,eMaxB,SP,備品,廠外清洗,PM,P1,1
2018/9/20 05:05,85-EKA0190,GE,NULL,NULL,EKA03,eMaxB,SP,備品,廠外清洗,PM,P1,5
2018/9/20 06:42,85-EKA0190,GE,NULL,NULL,EHA01,eMaxC,F68 Normal PI,備品,廠外清洗,PM,P1,4
2018/9/20 06:42,85-EKA0270,GE,NONE2,NONE,EHA01,eMaxC,F68 Normal PI,備品,廠外清洗,PM,P1,1
2018/9/20 07:40,85-ECT0010,GE,7Y077HC-02031,7Y112HC-02031,EHT51,PM3,MX 1T,備品,待報廢,PM,P2,1
2018/9/20 09:11,85-ECT0010,GE,012A0041974,012A0041974,EHT51,PM1,F38 1T,clean,廠內清洗,PM,P2,1
2018/9/20 13:12,85-ECT0010,GE,7Y023HC-02031,7Y023HC-02031,ECT66,PM1,MX 1T,clean,廠內清洗,PM,P2,1
2018/9/20 13:15,85-ECT0010,GE,84203HC-02031,84203HC-02031,ECT12,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2018/9/20 14:25,85-ECT0010,GE,7Y136HC-02031,012A0042081,ECT69,PM2,F68 1C,備品,待報廢,PM,P2,1
2018/9/21 06:35,85-ECT0010,GE,7Y044HC-02031,7Y035HC-02031,ECT17,PM2,LCD 1C,備品,待報廢,PM,P1,1
2018/9/21 06:41,85-ECT0010,GE,84222HC-02031,84222HC-02031,ECT62,PM2,F38 1T,clean,廠內清洗,PM,P2,1
2018/9/21 06:44,85-ECT0010,GE,84202HC-02031,84227HC-02031,ECT66,PM3,LCD 1C,新品,備品,PM,P2,1
2018/9/21 06:53,85-ECT0010,GE,7Y098HC-02031,012A0042073,ECT69,PM1,F68 1C,備品,待報廢,PM,P2,1
2018/9/21 17:04,85-EKA0270,GE,NONE2,MII-294-0215,EKA01,eMaxA,1F,備品,廠外清洗,PM,P1,1
2018/9/21 17:04,85-EKA0190,GE,NULL,NULL,EKA01,eMaxA,1F,備品,廠外清洗,PM,P1,5
2018/9/21 19:33,85-ECT0010,GE,84227HC-02031,7Y089HC-02031,EHT03,PM1,1C,備品,待報廢,PM,P1,1
2018/9/21 21:38,85-ECT0010,GE,7Y117HC-02031,7Y117HC-02031,ECT66,PM2,F38 1T,clean,廠內清洗,PM,P2,1
2018/9/22 07:03,85-EKA0270,GE,NULL,NULL,EHA02,eMaxA,CT_PV,備品,廠外清洗,PM,P1,1
2018/9/22 10:27,85-ECT0010,GE,84206HC02031,84233HC-02031,ECT11,PM2,LCD 1C,備品,備品,PM,P1,1
2018/9/22 17:32,85-ECT0010,GE,84207HC-02031,7Y120HC-02031,EHT05,PM1,1C,新品,備品,PM,P1,1
2018/9/22 19:29,85-EKA0270,GE,MII-064-0133,MII-064-0128,EHA04,eMaxB,CT_PV,備品,廠外清洗,PM,P1,1
2018/9/23 04:36,85-ECT0010,GE,82173HC-02031,84232HC-02031,ECT13,PM1,1C,新品,備品,PM,P1,1
2018/9/23 08:00,85-EKA0270,GE,NONE3,NONE,EKA03,eMaxB,SP,備品,廠外清洗,PM,P1,1
2018/9/23 08:00,85-EKA0190,GE,NULL,NULL,EKA03,eMaxB,SP,備品,廠外清洗,PM,P1,5
2018/9/23 08:01,85-EKA0270,GE,MII-044-0152,MII-214-0108,EHA06,eMaxC,CT_PV,備品,廠外清洗,PM,P1,1
2018/9/23 19:29,85-ECT0010,GE,82168HC-02031,82168HC-02031,EHT07,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2018/9/23 21:47,85-ECT0010,GE,82174HC-02031,82174HC-02031,ECT70,PM3,1F,clean,廠內清洗,PM,P2,1
2018/9/24 00:13,85-ECT0010,GE,84220HC-02031,012A0042083,EHT09,PM1,DK40 7F,新品,備品,PM,P1,1
2018/9/24 07:22,85-EKA0270,GE,NONE3,NONE2,EHA04,eMaxC,CT_PV,備品,廠外清洗,PM,P1,1
2018/9/24 07:39,85-EKA0270,GE,NULL,NULL,EHA02,eMaxC,CT_PV,備品,廠外清洗,PM,P1,1
2018/9/24 07:41,85-EKA0270,GE,MII-294-0215,5116-0485,EKA53,eMaxB,1F,備品,廠外清洗,PM,P2,1
2018/9/24 07:41,85-EKA0190,GE,NULL,NULL,EKA53,eMaxB,1F,備品,廠外清洗,PM,P2,5
2018/9/24 08:05,85-EKA0270,GE,MII-044-0120,NULL,EHA06,eMaxB,CT_PV,備品,廠外清洗,PM,P1,1
2018/9/24 12:59,85-ECT0010,GE,7Y056HC-02031,7Y056HC-02031,ECT65,PM2,1C,clean,廠內清洗,PM,P2,1
2018/9/24 14:25,85-ECT0010,GE,012A0041979,012A0041979,ECT19,PM2,C4F8 1T,clean,廠內清洗,PM,P1,1
2018/9/24 17:49,85-ECT0010,GE,7Y150HC-02031,7Y150HC-02031,ECT12,PM1,LCD 1C,clean,廠內清洗,PM,P1,1
2018/9/25 04:10,85-ECT0010,GE,012A0042083,7Y094HC-02031,ECT70,PM1,F68 1C,備品,待報廢,PM,P2,1
2018/9/25 08:33,85-EKA0190,GE,NULL,NULL,EHA01,eMaxA,2N,備品,廠外清洗,PM,P1,5
2018/9/25 08:33,85-EKA0270,GE,NONE1,MII-294-0206,EHA01,eMaxA,2N,備品,廠外清洗,PM,P1,1
2018/9/25 08:33,85-EKA0270,GE,NONE3,NONE2,EHA02,eMaxB,CT_PV,備品,廠外清洗,PM,P1,1
2018/9/25 18:36,85-ECT0010,GE,012A0042094,84234HC-02031,EHT07,PM1,LCD 1C,新品,備品,PM,P1,1
2018/9/25 20:12,85-ECT0010,GE,012A0042072,012A0042072,EHT03,PM2,1C,clean,廠內清洗,PM,P1,1
2018/9/25 21:01,85-ECT0010,GE,84217HC-02031,82196HC-02031,ECT22,PM2,LCD 1C,新品,備品,PM,P1,1
2018/9/25 22:09,85-ECT0010,GE,7Y087HC-02031,7Y087HC-02031,ECT13,PM2,1C,clean,廠內清洗,PM,P1,1
2018/9/26 06:38,85-EKA0270,GE,MII-214-0108,NONE,EHA05,eMaxC,CT_PV,備品,廠外清洗,PM,P1,1
2018/9/26 13:29,85-ECT0010,GE,7Y147HC-02031,7Y103HC-02031,EHT04,PM2,1C,備品,待報廢,PM,P1,1
2018/9/26 21:33,85-ECT0010,GE,7Y057HC-02031,7Y057HC-02031,ECT17,PM1,LCD 1C,clean,廠內清洗,PM,P1,1
2018/9/26 21:33,85-ECT0010,GE,012A0042105,012A0041977,ECT18,PM2,LCD 1C,新品,備品,PM,P1,1
2018/9/27 00:16,85-EKA0190,GE,NULL,NULL,EHA04,eMaxA,F68 Normal PI,備品,廠外清洗,PM,P1,4
2018/9/27 00:16,85-EKA0270,GE,NULL,NULL,EHA04,eMaxA,F68 Normal PI,備品,廠外清洗,PM,P1,1
2018/9/27 03:35,85-ECT0010,GE,82197HC-02031,82197HC-02031,ECT62,PM1,F38 1T,clean,廠內清洗,PM,P2,1
2018/9/27 11:50,85-EKA0270,GE,MII-064-0128,NULL,EHA05,eMaxB,CT_PV,備品,廠外清洗,PM,P1,1
2018/9/27 17:44,85-ECT0010,GE,012A0042087,7Y022HC-02031,ECT61,PM1,F63 2B SAC,新品,備品,PM,P2,1
2018/9/27 23:04,85-ECT0010,GE,7Y114HC-02031,7Y114HC-02031,ECT63,PM2,1F,clean,廠內清洗,PM,P2,1
2018/9/28 06:57,85-EKA0270,GE,NONE,NULL,EHA02,eMaxA,CT_PV,備品,廠外清洗,PM,P1,1
2018/9/28 08:13,85-EKA0270,GE,NULL,NULL,EKA01,eMaxC,1F,備品,廠外清洗,PM,P1,1
2018/9/28 08:13,85-EKA0270,GE,NONE1,NULL,EHA03,eMaxC,2N,備品,廠外清洗,PM,P1,1
2018/9/28 08:13,85-EKA0190,GE,NULL,NULL,EKA01,eMaxC,1F,備品,廠外清洗,PM,P1,5
2018/9/28 08:13,85-EKA0190,GE,NULL,NULL,EHA03,eMaxC,2N,備品,廠外清洗,PM,P1,5
2018/9/28 11:07,85-ECT0010,GE,7Y088HC-02031,7Y088HC-02031,ECT63,PM1,1C,clean,廠內清洗,PM,P2,1
2018/9/28 11:18,85-ECT0010,GE,7Y140HC-02031,7Y140HC-02031,ECT15,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2018/9/28 13:11,85-ECT0010,GE,7Y143HC-02031,7Y143HC-02031,ECT15,PM1,LCD 1C,clean,廠內清洗,PM,P1,1
2018/9/28 16:58,85-EKA0190,GE,NULL,NULL,EHA01,eMaxB,F68 Normal PI,備品,廠外清洗,PM,P1,4
2018/9/28 16:58,85-EKA0270,GE,NONE1,NULL,EHA01,eMaxB,F68 Normal PI,備品,廠外清洗,PM,P1,1
2018/9/29 05:01,85-ECT0010,GE,82152HC-02031,82152HC-02031,ECT23,PM1,2B HMO,clean,廠內清洗,PM,P1,1
2018/9/29 07:42,85-EKA0270,GE,NONE,NONE2,EHA03,eMaxA,F68 CT PI,備品,廠外清洗,PM,P1,1
2018/9/29 07:42,85-EKA0270,GE,NONE,MII-064-0133,EHA04,eMaxB,CT_PV,備品,廠外清洗,PM,P1,1
2018/9/29 07:43,85-EKA0270,GE,NONE3,MII-044-0152,EHA06,eMaxC,CT_PV,備品,廠外清洗,PM,P1,1
2018/9/29 12:30,85-ECT0010,GE,84233HC-02031,7Y135HC-02031,ECT69,PM3,F68 1C,備品,待報廢,PM,P2,1
2018/9/29 13:41,85-ECT0010,GE,012A0042084,82153HC-02031,EHT04,PM1,1C,備品,備品,PM,P1,1
2018/9/29 19:43,85-ECT0010,GE,012A0042086,012A0041974,EHT51,PM1,F38 1T,新品,備品,PM,P2,1
2018/9/29 23:36,85-ECT0010,GE,7Y138HC-02031,7Y138HC-02031,EHT01,PM1,LCD 1C,clean,廠內清洗,PM,P1,1
2018/9/29 23:45,85-EKA0270,GE,NONE5,MII-241-0200,EHA03,eMaxB,F68 CT PI,備品,廠外清洗,PM,P1,1
2018/9/30 05:08,85-EKA0270,GE,NONE,NULL,EHA02,eMaxC,CT_PV,備品,廠外清洗,PM,P1,1
2018/9/30 05:46,85-ECT0010,GE,012A0042082,012A0042082,EHT02,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2018/9/30 06:12,85-EKA0270,GE,NONE2,MII-044-0120,EHA06,eMaxB,CT_PV,備品,廠外清洗,PM,P1,1
2018/9/30 17:33,85-ECT0010,GE,012A0042084,012A0042084,EHT04,PM1,1C,clean,廠內清洗,PM,P1,1
2018/9/30 18:02,85-ECT0010,GE,012A0042089,7Y150HC-02031,ECT12,PM1,LCD 1C,新品,待報廢,PM,P1,1
2018/9/30 22:31,85-ECT0010,GE,7Y148HC-02031,7Y148HC-02031,ECT14,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2018/10/1 03:03,85-ECT0010,GE,82189HC-02031,82189HC-02031,ECT61,PM2,F63 2B SAC,clean,廠內清洗,PM,P2,1
2018/10/1 05:05,85-ECT0010,GE,012A0042070,7Y023HC-02031,ECT66,PM1,MX 1T,備品,待報廢,PM,P2,1
2018/10/1 08:24,85-EKA0270,GE,NULL,NONE2,EHA01,eMaxC,F68 Normal PI,備品,廠外清洗,PM,P1,1
2018/10/1 08:24,85-EKA0190,GE,NULL,NULL,EHA01,eMaxC,F68 Normal PI,備品,廠外清洗,PM,P1,4
2018/10/1 17:44,85-EKA0270,GE,NONE2,NONE1,EHA06,eMaxA,Cu PV,備品,廠外清洗,PM,P1,1
2018/10/1 17:45,85-EKA0270,GE,MII-044-0152,NONE3,EHA02,eMaxB,CT_PV,備品,廠外清洗,PM,P1,1
2018/10/1 17:57,85-ECT0010,GE,012A0041975,012A0041975,EHT06,PM1,LCD 1C,clean,廠內清洗,PM,P1,1
2018/10/1 19:58,85-ECT0010,GE,7Y139HC-02031,7Y139HC-02031,EHT01,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2018/10/1 22:36,85-ECT0010,GE,012A0042091,84222HC-02031,ECT62,PM2,F38 1T,新品,備品,PM,P2,1
2018/10/2 00:54,85-ECT0010,GE,012A0042104,84203HC-02031,ECT12,PM2,LCD 1C,新品,備品,PM,P1,1
2018/10/2 08:21,85-EKA0270,GE,NONE,NONE3,EHA04,eMaxC,CT_PV,備品,廠外清洗,PM,P1,1
2018/10/2 09:52,85-ECT0010,GE,84227HC-02031,84227HC-02031,EHT03,PM1,1C,clean,廠內清洗,PM,P1,1
2018/10/2 10:03,85-EKA0270,GE,NONE3,NONE2,EKA01,eMaxA,1F,備品,廠外清洗,PM,P1,1
2018/10/2 10:03,85-EKA0190,GE,NULL,NULL,EKA01,eMaxA,1F,備品,廠外清洗,PM,P1,5
2018/10/2 10:06,85-EKA0190,GE,NULL,NULL,EKA03,eMaxC,SP,備品,廠外清洗,PM,P1,5
2018/10/2 10:06,85-EKA0270,GE,NONE,NONE4,EKA03,eMaxC,SP,備品,廠外清洗,PM,P1,1
2018/10/2 12:05,85-ECT0010,GE,7Y077HC-02031,7Y077HC-02031,EHT51,PM3,MX 1T,clean,廠內清洗,PM,P2,1
2018/10/2 19:51,85-ECT0010,GE,012A0042092,82173HC-02031,ECT13,PM1,1C,新品,備品,PM,P1,1
2018/10/2 23:45,85-ECT0010,GE,7Y044HC-02031,7Y044HC-02031,ECT17,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2018/10/3 04:09,85-ECT0010,GE,012A0042100,012A0042085,ECT23,PM2,LCD 1C,新品,備品,PM,P1,1
2018/10/3 18:38,85-EKA0270,GE,NULL,NONE,EKA03,eMaxC,SP,備品,廠外清洗,PM,P1,1
2018/10/3 18:38,85-EKA0190,GE,NULL,NULL,EKA03,eMaxC,SP,備品,廠外清洗,PM,P1,5
2018/10/4 05:51,85-ECT0010,GE,012A0042099,7Y117HC-02031,ECT66,PM2,F38 1T,新品,備品,PM,P2,1
2018/10/4 15:42,85-EKA0270,GE,MII-214-0200,MII-064-0128,EHA05,eMaxB,CT_PV,備品,廠外清洗,PM,P1,1
2018/10/4 20:19,85-EKA0270,GE,NONE,MII-214-0108,EHA05,eMaxC,CT_PV,備品,廠外清洗,PM,P1,1
2018/10/5 08:11,85-ECT0010,GE,84202HC-02031,84202HC-02031,ECT66,PM3,LCD 1C,clean,廠內清洗,PM,P2,1
2018/10/5 08:12,85-ECT0010,GE,84207HC-02031,84207HC-02031,EHT05,PM1,1C,clean,廠內清洗,PM,P1,1
2018/10/5 17:38,85-ECT0010,GE,84206HC02031,84206HC02031,ECT11,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2018/10/6 00:18,85-ECT0010,GE,85117HC-02031,82198HC-02031,ECT70,PM2,LCD 1C,新品,備品,PM,P2,1
2018/10/6 06:06,85-EKA0270,GE,MII-044-0120,NONE,EHA04,eMaxB,CT_PV,備品,廠外清洗,PM,P1,1
2018/10/6 07:06,85-ECT0010,GE,82198HC-02031,012A0042072,EHT03,PM2,1C,備品,待報廢,PM,P1,1
2018/10/6 07:06,85-ECT0010,GE,012A0042094,012A0042094,EHT07,PM1,LCD 1C,clean,廠內清洗,PM,P1,1
2018/10/6 07:54,85-EKA0270,GE,NONE2,NONE,EHA02,eMaxA,CT_PV,備品,廠外清洗,PM,P1,1
2018/10/6 17:31,85-ECT0010,GE,82174HC-02031,82174HC-02031,ECT70,PM3,1F,clean,廠內清洗,PM,P2,1
2018/10/6 19:21,85-ECT0010,GE,7Y133HC-02031,7Y133HC-02031,EHT05,PM2,1C,clean,廠內清洗,PM,P1,1
2018/10/6 20:17,85-ECT0010,GE,012A0042085,7Y136HC-02031,ECT69,PM2,F68 1C,備品,待報廢,PM,P2,1
2018/10/7 01:28,85-ECT0010,GE,7Y022HC-02031,7Y056HC-02031,ECT65,PM2,1C,備品,待報廢,PM,P2,1
2018/10/7 05:54,85-ECT0010,GE,7Y117HC-02031,7Y057HC-02031,ECT17,PM1,LCD 1C,備品,待報廢,PM,P1,1
2018/10/7 06:09,85-ECT0010,GE,7Y098HC-02031,7Y098HC-02031,ECT69,PM1,F68 1C,clean,廠內清洗,PM,P2,1
2018/10/7 08:26,85-EKA0270,GE,MII-064-0128,NONE,EHA02,eMaxC,CT_PV,備品,廠外清洗,PM,P1,1
2018/10/7 08:26,85-EKA0270,GE,NONE,NONE3,EKA03,eMaxB,SP,備品,廠外清洗,PM,P1,1
2018/10/7 08:26,85-EKA0190,GE,NULL,NULL,EKA03,eMaxB,SP,備品,廠外清洗,PM,P1,5
2018/10/7 10:29,85-ECT0010,GE,84220HC-02031,84220HC-02031,EHT09,PM1,DK40 7F,clean,廠內清洗,PM,P1,1
2018/10/8 04:14,85-ECT0010,GE,012A0042105,012A0042105,ECT18,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2018/10/8 06:12,85-ECT0010,GE,84228HC-02031,7Y044HC-02031,ECT17,PM2,LCD 1C,備品,待報廢,PM,P1,1
2018/10/8 13:35,85-ECT0010,GE,85110HC-02031,7Y141HC-02031,EHT09,PM2,DK40 7F,新品,備品,PM,P1,1
2018/10/8 23:34,85-ECT0010,GE,82183HC-02031,82183HC-02031,ECT19,PM1,C4F8 1T,clean,廠內清洗,PM,P1,1
2018/10/9 03:00,85-EKA0270,GE,NULL,MII-044-0152,EHA02,eMaxB,CT_PV,備品,廠外清洗,PM,P1,1
2018/10/9 04:45,85-EKA0270,GE,NONE,NONE5,EHA03,eMaxB,F68 CT PI,備品,廠外清洗,PM,P1,1
2018/10/9 08:24,85-EKA0270,GE,NONE2,MII-044-0120,EHA04,eMaxB,F68 Normal PI,備品,廠外清洗,PM,P1,1
2018/10/9 08:24,85-EKA0190,GE,NULL,NULL,EHA04,eMaxB,F68 Normal PI,備品,NULL,PM,P1,4
2018/10/9 10:18,85-ECT0010,GE,7Y087HC-02031,7Y087HC-02031,ECT13,PM2,1C,clean,廠內清洗,PM,P1,1
2018/10/9 14:42,85-ECT0010,GE,7Y141HC-02031,7Y143HC-02031,ECT15,PM1,LCD 1C,備品,待報廢,PM,P1,1
2018/10/9 16:22,85-ECT0010,GE,7Y133HC-02031,7Y133HC-02031,EHT05,PM2,1C,clean,廠內清洗,PM,P1,1
2018/10/9 17:21,85-ECT0010,GE,84222HC-02031,7Y140HC-02031,ECT15,PM2,LCD 1C,備品,待報廢,PM,P1,1
2018/10/9 17:53,85-EKA0270,GE,NONE1,NONE,EHA04,eMaxC,CT_PV,備品,廠外清洗,PM,P1,1
2018/10/9 17:54,85-EKA0270,GE,MII-214-0108,NONE2,EHA06,eMaxB,CT_PV,備品,廠外清洗,PM,P1,1
2018/10/10 06:14,85-ECT0010,GE,85144HC-02031,82168HC-02031,EHT07,PM2,LCD 1C,新品,備品,PM,P1,1
2018/10/10 06:46,85-EKA0270,GE,NONE4,NONE3,EHA05,eMaxA,MX 3E,備品,廠外清洗,PM,P1,1
2018/10/10 06:46,85-EKA0190,GE,NULL,NULL,EHA05,eMaxA,MX 3E,備品,廠外清洗,PM,P1,5
2018/10/10 11:38,85-ECT0010,GE,7Y088HC-02031,7Y088HC-02031,ECT63,PM1,1C,clean,廠內清洗,PM,P2,1
2018/10/10 14:48,85-EKA0190,GE,NULL,NULL,EKA03,eMaxA,1F,備品,廠外清洗,PM,P1,5
2018/10/10 14:48,85-EKA0270,GE,NONE,NONE2,EKA03,eMaxA,1F,備品,廠外清洗,PM,P1,1
2018/10/10 17:41,85-ECT0010,GE,82168HC-02031,012A0042082,EHT02,PM2,LCD 1C,備品,待報廢,PM,P1,1
