PART_NO,EQP_NO,QTY,PM,TS,MFG_MONTH,Tool.MFG_MONTH,Tool.TOOL_ID,Tool.M_NUM,Tool.UP_TIME,Tool.C_UP_TIME,Tool.LOT_SIZE,Tool.C_LOT_SIZE,Tool.EQP_UTIL,Tool.C_EQP_UTIL,Tool.EQP_AVAIL_RATE,Tool.TC,Tool.PROCESS_TIME,Tool.PROCESS_JOBTIME,Tool.INLINE_CT_LOT,Tool.INLINE_CT_WAFER,Tool.MOVE_QTY,Tool.C_TC,Tool.ENG_LOT_RATE,Tool.HOT_LOT_RATE,Tool.BACKUP_BY_RATE,Tool.BACKUP_FOR_RATE,Tool.RWORK_LOT_RATE,Tool.QUE_LOT_RATE,Tool.SAMPLING_RATE,Tool.NUM_RECIPE,Tool.CHANGE_RECIPE,Tool.PERCENTILE(BACKUP_BY_RATE),Tool.PERCENTILE(BACKUP_FOR_RATE),Tool.PERCENTILE(CHANGE_RECIPE),Tool.PERCENTILE(C_EQP_UTIL),Tool.PERCENTILE(C_LOT_SIZE),Tool.PERCENTILE(C_TC),Tool.PERCENTILE(C_UP_TIME),Tool.PERCENTILE(ENG_LOT_RATE),Tool.PERCENTILE(EQP_AVAIL_RATE),Tool.PERCENTILE(EQP_UTIL),Tool.PERCENTILE(HOT_LOT_RATE),Tool.PERCENTILE(INLINE_CT_LOT),Tool.PERCENTILE(INLINE_CT_WAFER),Tool.PERCENTILE(LOT_SIZE),Tool.PERCENTILE(MOVE_QTY),Tool.PERCENTILE(M_NUM),Tool.PERCENTILE(NUM_RECIPE),Tool.PERCENTILE(PROCESS_JOBTIME),Tool.PERCENTILE(PROCESS_TIME),Tool.PERCENTILE(QUE_LOT_RATE),Tool.PERCENTILE(RWORK_LOT_RATE),Tool.PERCENTILE(SAMPLING_RATE),Tool.PERCENTILE(TC),Tool.PERCENTILE(UP_TIME)
85-ECT0010,ECT13,4,4.0,0.0,202008,202008.0,ECT13,2.0,0.971552918,0.045351142,22.34138973,0.353829145,0.846419419,0.260081144,1.468787515,2.094590309,1.785037348,1.551132453,0.417521814,0.419176605,14789.5,0.499733511,0.037660581,0.054158215,0.0,0.002163624,0.015212982,0.639350913,0.0,61.0,0.871601208,0.5002721829069134,0.6472509526401742,0.6608600979858464,0.39575394665215025,0.5236799129014698,0.5394665215024497,0.2874251497005988,0.9667936853565596,0.5084376701143168,0.6118671747414263,0.7158410451823626,0.522591181273816,0.5100707675557975,0.48666303756124113,0.718562874251497,0.3304300489929232,0.7155688622754491,0.4382144801306478,0.4088187261839956,0.19324986390854654,0.9031028851388133,0.5002721829069134,0.6140546569994423,0.849755035383778
85-ECT0010,ECT13,7,7.0,0.0,202009,202009.0,ECT13,2.0,0.919870682,0.049619088,22.26844584,0.336057873,0.908892168,0.24109011,1.455467869,2.2283086,1.794926093,1.526035638,0.829142527,0.813474516,14184.5,0.531386053,0.030525203,0.038914346,0.0,0.001832922,0.027987311,0.722171308,0.0,61.0,0.833594976,0.5002721829069134,0.637996733805117,0.4953728905824714,0.23843222645617856,0.4469243331518781,0.7773543821448013,0.8268916712030484,0.9401197604790419,0.5013609145345672,0.7713663581927055,0.5182362547632009,0.9428415895481764,0.9390310288513881,0.4665215024496462,0.683723462166576,0.3304300489929232,0.7155688622754491,0.4251497005988024,0.41371801850843765,0.25748502994011974,0.9755035383777899,0.5002721829069134,0.6882320133853876,0.25857376156777356
85-ECT0010,ECT13,5,5.0,0.0,202010,202010.0,ECT13,2.0,0.963468608,0.04760449,22.6511976,0.314392242,0.825374585,0.263724155,1.145065398,1.81750987,1.70587429,1.523599221,0.483652825,0.476829354,15131.0,0.476039177,0.031062058,0.042693807,0.0,0.003436653,0.014473597,0.603991805,0.0,57.0,0.878742515,0.5002721829069134,0.6728361458900382,0.6995100707675558,0.4197060424605335,0.3402286336418073,0.3908546543277082,0.5808383233532934,0.9417528579205225,0.37016875340228633,0.5710397387044094,0.5694066412629287,0.6336418072945019,0.6069678824169842,0.5797495917256397,0.7338051170386499,0.3304300489929232,0.6796407185628742,0.4229722373434948,0.371801850843767,0.16712030484485574,0.8933043004899293,0.5002721829069134,0.4590072504182934,0.7310832879695155
85-ECT0010,ECT13,6,5.0,1.0,202011,202011.0,ECT13,2.0,0.946527778,0.048480676,22.95487365,0.297085783,0.77549323,0.279129663,1.375302663,1.987124035,1.675003363,1.408100955,0.561916042,0.488720352,12717.0,0.588242353,0.022175041,0.061256586,0.0,0.000393174,0.006054887,0.676967838,0.0,60.0,0.817689531,0.5002721829069134,0.5781164942841589,0.45073489384866633,0.512248230811105,0.2416984213391399,0.9466521502449646,0.7261839956450735,0.8873162765378334,0.46869896570495373,0.4784975503538378,0.7762656505171476,0.7403375068045727,0.6287425149700598,0.6771910724006532,0.5802939575394666,0.3304300489929232,0.7057702776265651,0.3739793140990746,0.3598258029395754,0.22264561785519868,0.6494284158954817,0.5002721829069134,0.551031790295594,0.48720740337506807
85-ECT0010,ECT13,5,5.0,0.0,202012,202012.0,ECT13,2.0,0.946966862,0.048404194,22.57102273,0.290386982,0.888927793,0.242610327,1.360059761,1.931579171,1.595970286,1.385903054,0.670313953,0.723749476,15889.5,0.556696193,0.024040277,0.05034613,0.0,0.007866583,0.013656388,0.802202643,0.0,66.0,0.830965909,0.5002721829069134,0.7142079477408819,0.48557430593358736,0.25367446924333154,0.20032661948829614,0.869896570495373,0.713663581927055,0.9063690800217746,0.46107784431137727,0.7163854109961895,0.6706586826347305,0.8649972781709309,0.8965704953728906,0.5557974959172564,0.7648339684267828,0.3304300489929232,0.7607512248230811,0.3652694610778443,0.30974414806750133,0.34077299945563416,0.8840500816548721,0.5002721829069134,0.5203569436698271,0.49373979314099076
85-ECT0010,ECT13,7,7.0,0.0,202101,202101.0,ECT13,2.0,0.938654181,0.049503659,22.1797235,0.284944737,0.856100551,0.251835656,1.269354839,1.933932266,1.672904122,1.413746117,0.74123977,0.770839335,14438.5,0.579679194,0.02126186,0.029226401,0.0,0.070988296,0.016483136,0.686058591,0.0,65.0,0.817204301,0.5002721829069134,0.8415895481763745,0.44801306477953184,0.33532934131736525,0.16494284158954817,0.9308655416439847,0.8170930865541643,0.8796951551442569,0.4240609689711486,0.6347305389221557,0.38704409363091996,0.9118127381600436,0.9265106151333696,0.4442025040827436,0.7016875340228633,0.3304300489929232,0.7528579205225912,0.3772455089820359,0.35764833968426785,0.23189983669025585,0.9150789330430049,0.5002721829069134,0.5220301171221416,0.40228633641807293
85-ECT0010,ECT13,5,5.0,0.0,202102,202102.0,ECT13,2.0,0.958699879,0.04885261,22.9,0.266847618,0.890950632,0.2423481,1.456770833,1.901019417,1.613618056,1.318451389,0.536953872,0.515868407,14885.0,0.605356288,0.017064159,0.054350017,0.0,0.127510917,0.001746725,0.68948606,0.0,59.0,0.836923077,0.5002721829069134,0.8851388132825259,0.5073489384866631,0.25149700598802394,0.0789330430048993,0.9624387588459444,0.7615677735438214,0.8307022318998367,0.5029940119760479,0.7223734349482852,0.7174741426238432,0.7114861186717474,0.668481219379423,0.6614044637996733,0.7229178007621121,0.3304300489929232,0.6954273271638541,0.3402286336418073,0.321720195971693,0.2346216657593903,0.35764833968426785,0.5002721829069134,0.5036252091466815,0.658138268916712
85-ECT0010,ECT13,6,6.0,0.0,202103,202103.0,ECT13,2.0,0.953848627,0.048469867,22.44807966,0.263953928,0.898776212,0.240578477,1.239219713,2.000872695,1.660334246,1.448712069,0.524684125,0.514136146,15780.5,0.5096868,0.018249794,0.074139788,0.0,0.086749889,0.003105,0.799188898,0.0,70.0,0.873399716,0.5002721829069134,0.8551986935220468,0.6712030484485574,0.23298856831790962,0.06260206859009254,0.6265650517147523,0.7218290691344583,0.8475775721284703,0.4109961894393032,0.7397931409907458,0.8660860097985846,0.6902558519324986,0.6657593903102885,0.5155144256940664,0.7599346761023408,0.3304300489929232,0.7800762112139358,0.3908546543277082,0.34676102340773,0.33750680457267285,0.47686445291235713,0.5002721829069134,0.5610708310094813,0.5884594447468698
85-ECT0010,ECT14,6,6.0,0.0,202002,202002.0,ECT14,2.0,0.909254007,0.046259577,23.56369427,0.346177901,0.687641222,0.297446254,0.922770701,1.630407197,1.511169055,1.339385173,0.296687179,0.300387907,14798.0,0.369927093,0.002500338,0.002094878,0.0,0.0,0.015339911,0.675091229,0.0,31.0,0.847133758,0.5002721829069134,0.2759934676102341,0.5492651061513337,0.5743059335873707,0.49156232988568316,0.1622210125204137,0.3908546543277082,0.19161676646706588,0.28470332063146436,0.36908002177463256,0.030484485574305935,0.3184540010887316,0.30538922155688625,0.8617310832879695,0.7196516058791508,0.3304300489929232,0.404735982580294,0.3483941208492107,0.27163854109961894,0.22046815459989114,0.9058247142079477,0.5002721829069134,0.3976575571667596,0.19869352204681545
85-ECT0010,ECT14,7,7.0,0.0,202003,202003.0,ECT14,2.0,0.925261497,0.046579384,22.84132841,0.491163969,0.590036884,0.365630401,1.191881919,1.865047962,1.69376435,1.464361419,0.275308912,0.274925038,12380.0,0.453863678,0.003957997,0.014458805,0.0,0.0,0.008481422,0.745476575,0.0,48.0,0.86900369,0.5002721829069134,0.2759934676102341,0.65323897659227,0.7261839956450735,0.9210669569951007,0.31083287969515516,0.43331518780620576,0.3124659771366358,0.3854109961894393,0.26565051714752314,0.20032661948829614,0.28524768644529125,0.2678279804028307,0.6428960261295591,0.5432770821992379,0.3304300489929232,0.600707675557975,0.396842678279804,0.36690255851932496,0.281437125748503,0.7528579205225912,0.5002721829069134,0.4841048522030117,0.2928688078388677
85-ECT0010,ECT14,4,4.0,0.0,202004,202004.0,ECT14,2.0,0.958863187,0.043564471,23.30769231,0.450193484,0.581668366,0.38073557,1.144007156,1.723686697,1.616747664,1.430892964,0.19423166,0.194898298,13029.0,0.469196911,0.004988871,0.003453834,0.0,0.0,0.007368179,0.743725535,0.0,50.0,0.867620751,0.5002721829069134,0.2759934676102341,0.648339684267828,0.7583015786608601,0.819270549809472,0.3647250952640174,0.130647795318454,0.38976592270005445,0.36908002177463256,0.2547632008709853,0.041916167664670656,0.17365269461077845,0.170930865541644,0.7844311377245509,0.6058791507893304,0.3304300489929232,0.6265650517147523,0.3848666303756124,0.32280892759934676,0.27925966249319545,0.7054980947196516,0.5002721829069134,0.42610150585610707,0.6624931954273272
85-ECT0010,ECT14,6,6.0,0.0,202005,202005.0,ECT14,2.0,0.946606374,0.046541387,23.41652324,0.412180703,0.60097224,0.369708928,0.84939759,1.756972222,1.608817652,1.403107669,0.239557815,0.220472562,13605.0,0.398295108,0.007938258,0.029621463,0.0,0.0,0.010804851,0.716354282,0.0,47.0,0.846815835,0.5002721829069134,0.2759934676102341,0.5459989112683723,0.7359825802939576,0.7278170930865542,0.19107240065323897,0.4251497005988024,0.57267283614589,0.2416984213391399,0.27925966249319545,0.3935764833968427,0.2291780076211214,0.2025040827436037,0.8154599891126837,0.6477953184540011,0.3304300489929232,0.5890038105606968,0.3723462166575939,0.31736526946107785,0.2542188350571584,0.8219923788786064,0.5002721829069134,0.4372559955382041,0.4904735982580294
85-ECT0010,ECT14,4,4.0,0.0,202006,202006.0,ECT14,2.0,0.941373568,0.04674683,23.29745889,0.384606476,0.690507867,0.321030835,0.882660688,1.800016908,1.5766239,1.366324116,0.281791438,0.29112938,15586.0,0.398054128,0.007570897,0.011805466,0.0,0.005068651,0.005581933,0.695688438,0.0,54.0,0.868460389,0.5002721829069134,0.6973326075122482,0.6505171475231355,0.6390854654327708,0.6467065868263473,0.1894393032117583,0.4556341861731083,0.5514425694066413,0.2634730538922156,0.3745236799129015,0.16058791507893305,0.2955906369080022,0.29178007621121393,0.7800762112139358,0.7528579205225912,0.3304300489929232,0.6575939031028851,0.35819270549809473,0.3021230266739249,0.23952095808383234,0.6216657593903103,0.5002721829069134,0.45231455660903513,0.43440391943385953
85-ECT0010,ECT14,4,4.0,0.0,202007,202007.0,ECT14,2.0,0.96749265,0.045645414,22.60869565,0.370832227,0.658954012,0.335939173,0.991004498,1.909479458,1.639285357,1.392072297,0.521906807,0.394948495,15080.0,0.395644138,0.011140584,0.015450928,0.0,0.012135279,0.005702918,0.724602122,0.0,62.0,0.845577211,0.5002721829069134,0.7283614589003811,0.5389221556886228,0.6695699510070767,0.5998911268372347,0.18726183995645074,0.31736526946107785,0.7000544365813827,0.31464344039194336,0.3413173652694611,0.21284703320631465,0.6848121937942298,0.4708764289602613,0.5677735438214481,0.7316276537833424,0.3304300489929232,0.7245508982035929,0.3679912901469788,0.33587370713119213,0.2607512248230811,0.6292868807838867,0.5002721829069134,0.5086447295036252,0.7882416984213392
85-ECT0010,ECT14,3,3.0,0.0,202008,202008.0,ECT14,2.0,0.975628311,0.045157726,22.8658147,0.345573683,0.64125265,0.343130343,1.232428115,2.070391738,1.712427671,1.479988463,0.354257152,0.333554134,14314.0,0.43694338,0.009431326,0.013832611,0.0,0.003493084,0.001956127,0.748497974,0.0,33.0,0.856230032,0.5002721829069134,0.6755579749591726,0.5890038105606968,0.6820903647250952,0.48720740337506807,0.26565051714752314,0.27054980947196516,0.6450734893848666,0.40827436037016873,0.3195427327163854,0.1899836690255852,0.4088187261839956,0.362003266194883,0.648339684267828,0.6940664126292869,0.3304300489929232,0.4286880783886772,0.40119760479041916,0.3734349482852477,0.2841589548176375,0.376701143168209,0.5002721829069134,0.60345789180145,0.8976592270005443
85-ECT0010,ECT14,6,6.0,0.0,202009,202009.0,ECT14,2.0,0.90578112,0.050377139,22.97108844,0.325662082,0.681889722,0.321203747,1.269557823,2.128356808,1.829146825,1.530083617,0.379619118,0.383269628,13506.5,0.430946763,0.015473458,0.036055379,0.0,0.005034427,0.00273932,0.757459095,0.0,48.0,0.840136054,0.5002721829069134,0.6967882416984214,0.5198693522046816,0.6396298312465977,0.39520958083832336,0.25367446924333154,0.874251497005988,0.809471965160588,0.42460533478497553,0.362003266194883,0.477408818726184,0.44801306477953184,0.4442025040827436,0.683723462166576,0.6412629286880784,0.3304300489929232,0.600707675557975,0.4267827980402831,0.4327708219923789,0.2939575394665215,0.4458356015242243,0.5002721829069134,0.6346904629113218,0.18345127925966248
85-ECT0010,ECT14,4,4.0,0.0,202010,202010.0,ECT14,2.0,0.970686115,0.047242775,23.26923077,0.305948469,0.550743203,0.395163154,1.755656109,2.200531121,2.344141528,1.848378582,0.448872863,0.427891473,10285.0,0.507364904,0.018473505,0.062421001,0.0,0.009722897,0.002041808,0.860281964,0.0,33.0,0.798642534,0.5002721829069134,0.723462166575939,0.3990201415351116,0.7833424060968971,0.28851388132825256,0.6047904191616766,0.5274904735982581,0.849755035383778,0.6216657593903103,0.216113228089276,0.7817093086554164,0.5759390310288514,0.5291235710397387,0.7686445291235711,0.36908002177463256,0.3304300489929232,0.4286880783886772,0.6309199782253675,0.7212847033206314,0.4126292868807839,0.3848666303756124,0.5002721829069134,0.6742889012827663,0.8372346216657593
85-ECT0010,ECT14,3,3.0,0.0,202011,202011.0,ECT14,2.0,0.954649826,0.048053376,23.04585538,0.295826786,0.651026876,0.332382988,1.486772487,2.161180992,1.873007055,1.576096904,0.369207023,0.373354893,13066.5,0.456411469,0.009948726,0.029004362,0.0,0.0,0.006504936,0.781434147,0.0,37.0,0.84303351,0.5002721829069134,0.2759934676102341,0.5318454001088732,0.6608600979858464,0.23407729994556342,0.3195427327163854,0.6608600979858464,0.6695699510070767,0.5160587915078934,0.33478497550353836,0.3854109961894393,0.43331518780620576,0.4289602612955906,0.7093086554164398,0.608056614044638,0.3304300489929232,0.47278170930865543,0.4550898203592814,0.46597713663581924,0.31682090364725096,0.6739248775176919,0.5002721829069134,0.6542108198549916,0.5998911268372347
85-ECT0010,ECT14,4,4.0,0.0,202012,202012.0,ECT14,2.0,0.96314127,0.047581034,24.17142857,0.271105051,0.620488833,0.347476373,1.795238095,2.19623666,2.029407937,1.710495238,0.334508201,0.339658892,12690.0,0.479060576,0.01000788,0.010559496,0.0,0.11355398,0.000315209,0.729078014,0.0,32.0,0.860952381,0.5002721829069134,0.8747958628198149,0.61295590636908,0.6891671203048448,0.09961894393032118,0.4028307022318998,0.577572128470332,0.6717474142623843,0.6358192705498095,0.29722373434948285,0.13990201415351117,0.3826891671203048,0.3734349482852477,0.965160587915079,0.5748502994011976,0.3304300489929232,0.41780076211213935,0.5313010342950463,0.5737615677735438,0.26619488296135,0.2090364725095264,0.5002721829069134,0.6715002788622421,0.7256396298312466
85-ECT0010,ECT14,5,5.0,0.0,202101,202101.0,ECT14,2.0,0.961386563,0.048323,23.28740157,0.271327387,0.596854245,0.361146412,1.902559055,2.235215721,2.090967301,1.722011155,0.377170959,0.373199432,11830.0,0.489812434,0.003888419,0.015976331,0.0,0.301267963,0.016398986,0.618343195,0.0,30.0,0.82480315,0.5002721829069134,0.9618943930321175,0.4697876973326075,0.7163854109961895,0.10125204137180185,0.46216657593903104,0.7022318998366902,0.30484485574305936,0.678279804028307,0.2749047359825803,0.21992378878606422,0.4436581382689167,0.42787152966793685,0.7768100163309745,0.49156232988568316,0.3304300489929232,0.38840500816548723,0.5356559608056614,0.6037016875340229,0.1763745236799129,0.914534567229178,0.5002721829069134,0.6921360847741216,0.7011431682090364
85-ECT0010,ECT14,3,3.0,0.0,202102,202102.0,ECT14,2.0,0.977028796,0.047933811,23.57464213,0.259158568,0.620743416,0.347763357,1.547034765,2.197885802,2.186524085,1.67413656,0.46761567,0.453503688,11528.0,0.488565787,0.009715475,0.003903539,0.0,0.319136017,0.002949341,0.548924358,0.0,33.0,0.81595092,0.5002721829069134,0.9673380511703865,0.4431137724550898,0.6902558519324986,0.04137180185084377,0.4556341861731083,0.6428960261295591,0.6543277082199238,0.5383777898747959,0.2983124659771366,0.046815459989112684,0.6091453456722917,0.5661404463799673,0.864452912357104,0.4643440391943386,0.3304300489929232,0.4286880783886772,0.5144256940664126,0.6565051714752314,0.14207947740881874,0.46271094175285793,0.5002721829069134,0.6731734523145566,0.9134458356015243
85-ECT0010,ECT14,6,6.0,0.0,202103,202103.0,ECT14,2.0,0.951122549,0.04859738,23.21374046,0.255195544,0.623553807,0.346691864,1.624045802,2.255588327,2.11663539,1.670276187,0.393219581,0.378925205,12163.5,0.479479032,0.002384084,0.012578099,0.0,0.304751726,0.007727721,0.570864847,0.0,41.0,0.849236641,0.5002721829069134,0.9629831246597713,0.5596080566140447,0.6869896570495373,0.02231899836690256,0.4050081654872074,0.7392487751769189,0.18181818181818182,0.5737615677735438,0.30266739248775176,0.17365269461077845,0.47468698965704953,0.43930321175830156,0.7577572128470332,0.5231355470876429,0.3304300489929232,0.5264017419706043,0.5111594991834513,0.6211213935764834,0.14861186717474142,0.7201959716929777,0.5002721829069134,0.702175125488009,0.5476320087098531
85-ECT0010,ECT15,5,5.0,0.0,202002,202002.0,ECT15,2.0,0.965445582,0.043485953,22.67378641,0.364853767,0.786660814,0.259230301,2.374847375,1.191639073,1.653356397,1.489273504,0.307614992,0.337681448,11677.0,0.536439012,0.034341012,0.096600154,0.0,0.0,0.001712769,0.905968999,0.0,38.0,0.875728155,0.5002721829069134,0.2759934676102341,0.6810016330974414,0.38922155688622756,0.5699510070767556,0.8078388677191073,0.12520413718018508,0.954817637452368,0.7909635274904736,0.49428415895481764,0.929776810016331,0.3385955362003266,0.3712574850299401,0.5835601524224279,0.47904191616766467,0.3304300489929232,0.4833968426782798,0.40718562874251496,0.34349482852476865,0.47958628198149156,0.3543821448013065,0.5002721829069134,0.25766871165644173,0.7610234077299945
85-ECT0010,ECT15,5,5.0,0.0,202003,202003.0,ECT15,2.0,0.954142365,0.045103458,23.328125,0.48091273,0.855400155,0.251930047,2.441277081,1.223994896,1.697690992,1.536831686,0.385120584,0.391419616,13437.0,0.512304015,0.051201905,0.110143633,0.0,0.0,0.002530327,0.950807472,0.0,55.0,0.847222222,0.5002721829069134,0.2759934676102341,0.5503538377789875,0.33587370713119213,0.8976592270005443,0.6575939031028851,0.25857376156777356,0.9820359281437125,0.8023952095808383,0.6314643440391944,0.9488296135002722,0.4589003810560697,0.46271094175285793,0.7915078933043005,0.6369080021774632,0.3304300489929232,0.6668481219379423,0.4311377245508982,0.3679912901469788,0.5650517147523135,0.4262384322264562,0.5002721829069134,0.2671500278862242,0.5922700054436582
85-ECT0010,ECT15,5,5.0,0.0,202004,202004.0,ECT15,2.0,0.970034693,0.043042799,22.76843911,0.46058403,0.826170423,0.267817929,2.233689205,1.207445078,1.619162054,1.484099776,0.284377471,0.295556926,13274.0,0.502844392,0.02817538,0.086484858,0.0,0.0,0.003616092,0.914795841,0.0,67.0,0.933104631,0.5002721829069134,0.2759934676102341,0.8954817637452368,0.4496461622210125,0.8481219379422972,0.5645073489384866,0.09254218835057158,0.9275993467610234,0.7604790419161677,0.57267283614589,0.9069134458356015,0.2983124659771366,0.29776810016330973,0.617855198693522,0.6265650517147523,0.3304300489929232,0.7661948829613501,0.4033750680457267,0.32553075666848125,0.4964616222101252,0.5117038649972782,0.5002721829069134,0.2621305075292805,0.8274360370168753
